time,open,high,low,close,tick_volume,spread,real_volume
1786698000,4348.73,4351.05,4346.07,4350.82,3328.0,,
1786698900,4350.82,4354.25,4348.85,4351.86,3392.0,,
1786699800,4351.86,4354.6,4350.11,4353.53,3934.0,,
1786700700,4353.54,4357.5,4352.69,4357.2,3545.0,,
1786701600,4357.2,4358.69,4353.88,4354.45,3414.0,,
1786702500,4354.45,4355.37,4350.23,4351.4,2698.0,,
1786703400,4351.4,4352.04,4348.34,4352.01,2529.0,,
1786704300,4352.01,4353.76,4347.96,4349.42,2304.0,,
1786705200,4349.42,4351.69,4348.58,4350.69,2492.0,,
1786706100,4350.69,4357.15,4350.69,4356.82,2721.0,,
1786707000,4356.82,4363.48,4356.58,4362.49,4645.0,,
1786707900,4362.49,4369.49,4361.01,4369.29,4952.0,,
1786708800,4369.28,4376.89,4365.79,4371.8,6489.0,,
1786709700,4371.8,4380.67,4369.71,4379.93,7065.0,,
1786710600,4380.0,4387.01,4372.25,4372.82,11638.0,,
1786711500,4372.82,4377.93,4371.02,4373.71,7708.0,,
1786712400,4373.72,4381.12,4370.31,4375.19,11087.0,,
1786713300,4375.19,4386.5,4375.19,4384.47,8625.0,,
1786714200,4384.47,4397.07,4383.68,4393.95,16471.0,,
1786715100,4393.95,4394.84,4382.89,4384.6,14095.0,,
1786716000,4384.44,4393.28,4384.15,4390.59,11832.0,,
1786716900,4390.59,4394.65,4385.27,4390.77,11340.0,,
1786717800,4390.81,4391.64,4381.62,4384.35,8350.0,,
1786718700,4384.35,4384.56,4378.85,4381.49,6886.0,,
1786719600,4381.49,4394.11,4381.1,4392.15,8877.0,,
1786720500,4392.15,4393.93,4379.13,4384.96,8583.0,,
1786721400,4384.96,4390.1,4384.01,4389.62,6407.0,,
1786722300,4389.62,4394.84,4389.47,4391.63,5801.0,,
1786723200,4391.65,4396.82,4388.81,4389.83,5874.0,,
1786724100,4389.83,4393.06,4386.93,4387.6,4477.0,,
1786725000,4387.6,4389.11,4380.32,4385.81,5966.0,,
1786725900,4385.81,4387.51,4384.83,4385.97,2731.0,,
1786726800,4385.97,4386.47,4380.37,4382.36,3303.0,,
1786727700,4382.35,4384.77,4379.29,4379.5,3694.0,,
1786728600,4379.47,4382.87,4377.05,4377.8,3706.0,,
1786729500,4377.8,4379.1,4376.28,4378.45,2852.0,,
1786730400,4378.45,4381.76,4376.5,4377.39,4061.0,,
1786731300,4377.39,4380.56,4377.04,4379.41,2483.0,,
1786732200,4379.37,4382.78,4376.3,4376.44,3051.0,,
1786733100,4376.44,4376.92,4370.91,4373.57,3246.0,,
1786734000,4373.57,4377.2,4372.0,4376.01,2399.0,,
1786734900,4376.01,4377.93,4374.34,4377.35,2439.0,,
1786735800,4377.35,4378.25,4375.63,4375.66,3582.0,,
